time,open,high,low,close
897485400,111.625,113.0625,111.25,111.5
897571800,111.4375,111.875,109.375,109.40625
897658200,109.875,110.4375,108.25,110.4375
897917400,108.8125,109.90625,107.5,107.53125
898003800,108.40625,109.21875,107.75,109.1875
898090200,110.15625,111.78125,109.9375,111.46875
898176600,111.1875,111.4375,110.75,110.96875
898263000,111.0625,111.23437,109.625,110.0625
898522200,110.25,111.0625,110.0625,110.59375
898608600,111.09375,112.0625,111,111.90625
898695000,112.15625,113.6875,111.60937,113.40625
898781400,113.90625,114.4375,112.8125,113.21875
898867800,113.3125,113.84375,113.125,113.6875
899127000,114.25,114.6875,113.79687,114.09375
899213400,113.90625,114.1875,113.0625,113.3125
899299800,114.0625,114.9375,113.625,114.625
899386200,114.71875,114.875,114.25,114.84375
899731800,114.78125,116,114.5625,116
899818200,115.98437,116.125,115.28125,115.78125
899904600,115.875,116.9375,115.75,116.625
899991000,116.28125,116.71875,115.625,115.84375
900077400,116.03125,116.9375,115.0625,116.46875
900336600,116.5625,116.84375,116.0625,116.5
900423000,116.9375,118.15625,116.9375,117.8125
900509400,118.0625,118.28125,117.53125,117.59375
900595800,117.6875,118.59375,117.0625,118.40625
900682200,118.625,119,118.3125,118.5625
900941400,118.75,119.23437,117.9375,118.5625
901027800,119,119,116.28125,116.5
901114200,116.34375,116.98437,115.53125,116.5
901200600,116.3125,116.59375,113.90625,114.1875
901287000,114.96875,115.09375,112.875,114.09375
901546200,113.625,115,112.84375,114.90625
901632600,114.4375,114.65625,111.875,112.96875
901719000,113.71875,114.125,112.25,112.53125
901805400,113.625,114.59375,113.40625,114.21875
901891800,114.34375,114.5,111.3125,111.78125
902151000,111.78125,112.42187,111.03125,111.3125
902237400,112.21875,112.21875,107,107
902323800,107.9375,108.875,105.59375,108.46875
902410200,108.125,109.5,107.5625,108.9375
902496600,109.6875,110.59375,108.46875,109.125
902755800,108.75,109.65625,108.1875,108.5
902842200,106.78125,107.4375,105.5,106.875
902928600,107.75,108.875,107.5,108.6875
903015000,108.8125,109.65625,107.375,107.375
903101400,108.34375,108.71875,105.78125,106.125
903360600,106,108.9375,105.5,108.375
903447000,109,110.59375,108.78125,110.375
903533400,111.09375,111.09375,109.625,110.09375
903619800,109.6875,110.40625,109.15625,109.4375
903706200,108.1875,108.71875,105.5,108.5625
903965400,109.25,109.9375,108.3125,109.25
904051800,110.375,111.25,108.64062,109.5
904138200,108.28125,109.625,107.75,108.875
904224600,107,107.5625,103.46875,103.75
904311000,104.96875,105.71875,102.15625,103.375
904570200,103.75,104.01562,95,96
904656600,96.0625,100.5625,93.625,100.0625
904743000,99.8125,101.75,98.78125,99.34375
904829400,97.625,99.375,96.75,98.5625
904915800,99.4375,99.8125,95.75,97.75
905261400,100.875,103,99.8125,103
905347800,102.75,103.125,100.4375,100.5
905434200,98.4375,99.34375,96.8125,98.5
905520600,98.1875,101.6875,97,101.6875
905779800,102.875,104.45312,102.09375,103.4375
905866200,102.875,104.3125,102.28125,104.0625
905952600,104.75,105.25,103.15625,105
906039000,102.25,103.03125,101.78125,102
906125400,102.375,102.40625,101.09375,102.09375
906384600,99.625,103.40625,98.9375,102.03125
906471000,103.5,103.65625,102.15625,102.875
906557400,103.875,107,103.78125,107
906643800,106.3125,106.8125,103.25,104.375
906730200,103.125,105.42187,102.625,104.25
906989400,105.3125,106.3125,104.25,105.1875
907075800,105.375,105.9375,103.375,104.9375
907162200,103.5,104.3125,101.375,101.75
907248600,100.03125,101.54687,98.09375,98.8125
907335000,98.875,100.875,97.21875,100.71875
907594200,99.59375,99.96875,96.34375,98.6875
907680600,100.75,101.28125,97.53125,98.59375
907767000,98.625,100.03125,95.75,97.125
907853400,94.5625,96.75,92.21875,96.59375
907939800,97,98.78125,94.0625,98.53125
908199000,100.625,101.4375,99.6875,99.96875
908285400,99.5625,100.40625,98.75,99.625
908371800,98.9375,101.8125,98.84375,100.5625
908458200,100.125,107.25,99.9375,105.96875
908544600,106.125,106.75,105,106
908803800,105.6875,106.8125,105.5,106.375
908890200,107.5625,108.79687,106.09375,107
908976600,106.875,107.625,105.875,106.625
909063000,106.78125,108.46875,106.15625,108.21875
909149400,107.96875,108,106.78125,106.84375
909412200,107.71875,108.46875,106.78125,107.625
909498600,108.4375,108.96875,106.28125,107
909585000,106.5625,107.53125,106.03125,106.8125
909671400,107.09375,109.4375,106.625,109.40625
909757800,110.125,110.90625,109.5,110
910017000,110.8125,111.875,110.1875,111.875
910103400,111.59375,111.8125,110.75,111.0625
910189800,112.46875,113.09375,111.09375,112.25
910276200,111.53125,113.9375,111.125,113.78125
910362600,113.46875,114.5625,113.3125,114.125
910621800,113.9375,114.25,112.5,113.3125
910708200,113,113.9375,112.25,113
910794600,113.8125,114,111.89062,112.25
910881000,112.3125,113.125,111.6875,112.125
910967400,112.21875,113.21875,112.125,113.21875
911226600,114.21875,114.35937,112.89062,114.0625
911313000,113.65625,115.625,113,114.0625
911399400,114.3125,115,113.5,114.75
911485800,115.28125,115.90625,114.625,115.75
911572200,116.35937,116.75,115.84375,116.625
911831400,117.46875,119.625,117.15625,119.375
911917800,119,119.65625,118.45312,118.625
912004200,118.9375,119.1875,118.21875,118.625
912177000,119.46875,119.71875,119.01562,119.5
912436200,119.01562,119.375,116.125,116.125
912522600,116.125,118.03125,115.21875,117.625
912609000,117.21875,117.90625,116,117.28125
912695400,117.25,118.3125,115.09375,115.34375
912781800,116.625,118.5,116.5,118.375
913041000,118.0625,119.46875,118,118.9375
913127400,118.53125,119.75,117.5,118.40625
913213800,118.6875,118.96875,117.875,118.625
913300200,118.84375,118.84375,116.71875,116.89062
913386600,116.4375,117.34375,115.5625,117.125
913645800,116.15625,116.40625,113.75,113.75
913732200,114.6875,116.75,114.53125,116.6875
913818600,117.125,117.125,115.75,116.53125
913905000,117.21875,118.59375,117.03125,118.39062
913991400,118.3125,119.125,117.875,118.5
914250600,119.25,121.34375,119,120.15625
914337000,120.40625,121.21875,119.1875,120.6875
914423400,121.1875,123.21875,120.8125,123.21875
914509800,123.15625,123.25,122.5,122.6875
914855400,123.25,123.3125,122,122.375
914941800,122.71875,124.48437,122.125,124.3125
915028200,123.9375,124.75,123.03125,123.3125
915114600,123.3125,123.9375,122.46875,123.3125
915460200,123.375,125.21875,121.71875,123.03125
915546600,122.9375,124.875,122.9375,124.4375
915633000,125.8125,127.75,125.75,127.4375
915719400,126.375,127.21875,125.78125,126.8125
915805800,128.1875,128.29687,126.1875,127.75
916065000,127.6875,127.6875,125.21875,126.53125
916151400,126.21875,126.21875,123.75,124.25
916237800,120.40625,125.125,120.375,123.375
916324200,123.625,123.90625,120.90625,121.21875
916410600,122.375,124.40625,122.0625,124.375
916756200,125.29687,125.625,123.5,125.1875
916842600,126.09375,127.9375,125.03125,126.1875
916929000,125.57812,125.84375,122.59375,122.84375
917015400,122.125,123.84375,121.78125,122.5625
917274600,123.28125,124,121.90625,123.8125
917361000,124.125,126.0625,123.625,126.0625
917447400,126.375,126.625,124.15625,124.59375
917533800,125.25,126.96875,125.1875,126.6875
917620200,127.34375,128.29687,125.40625,127.65625
917879400,128.6875,128.6875,126.90625,126.90625
917965800,127.07812,127.21875,124.76562,126.125
918052200,125.6875,127.9375,125.65625,127.40625
918138600,127.375,127.5,124.78125,125.5
918225000,125.65625,125.65625,123.21875,124.0625
918484200,125.09375,125.09375,123.34375,124.3125
918570600,124.375,124.5,121.51562,121.53125
918657000,122.125,123,121.32812,122.3125
918743400,123.0625,126.09375,122.5,125.125
918829800,124.8125,125.5,122.625,123.625
919175400,124.75,125.625,122.875,122.875
919261800,123.1875,125.35937,122.25,122.75
919348200,123.1875,124.375,122.21875,123.71875
919434600,124,125.75,123.375,124.25
919693800,124.4375,127.71875,124.28125,127.5625
919780200,127.59375,128.5,126.59375,127.5
919866600,127.84375,128.84375,125,125.25
919953000,124.53125,125.28125,122.6875,124.0625
920039400,124.75,124.84375,122.8125,123.5625
920298600,123.65625,124.3125,122.375,123.90625
920385000,124.5,125.3125,122.3125,122.8125
920471400,123.09375,123.5625,121.78125,123.46875
920557800,124.0625,125.48437,123.26562,125.03125
920644200,127.5,128.125,126.5625,127.54687
920903400,128.28125,128.79687,127.25,128.375
920989800,128.125,129.9375,127.75,128.0625
921076200,128.46875,129.25,127.78125,129.1875
921162600,129.6875,131.1875,128.875,130.625
921249000,131,131.03125,129.21875,129.375
921508200,129.9375,131.25,129.5,131.21875
921594600,131.125,131.65625,130.46875,130.71875
921681000,130.6875,130.9375,129.625,130.15625
921767400,129.78125,132.375,129.75,132.25
921853800,132.3125,132.625,129.6875,129.6875
922113000,130.0625,130.59375,129.42187,129.9375
922199400,129.3125,129.53125,125.70312,126.1875
922285800,126.84375,127.17187,125.625,126.90625
922372200,128.0625,129.5,127.75,129.5
922458600,128.625,129.125,127.71875,128.5625
922717800,129.15625,131.4375,129.15625,131.15625
922804200,129.9375,131.21875,129.5625,130.46875
922890600,131.15625,131.60937,128.3125,128.375
922977000,129.6875,129.6875,128.125,129.34375
923319000,130.9375,132.59375,130.25,132.40625
923405400,132.1875,132.98437,131.15625,132.09375
923491800,132.6875,133.375,131.375,133.15625
923578200,133.1875,134.9375,132.28125,134.84375
923664600,134.4375,135.5,133.59375,134.875
923923800,133.46875,136.40625,133.21875,136.3125
924010200,136.25,136.46875,134.5,135.4375
924096600,136.0625,136.0625,132.6875,133.15625
924183000,133.4375,133.5625,131,132.65625
924269400,132.90625,132.90625,131.1875,131.53125
924528600,132.6875,134.53125,128.375,129.5
924615000,129.8125,131.1875,129,131.125
924701400,131.0625,135.625,130.40625,134.875
924787800,135.125,136.375,134.39062,136.15625
924874200,135.875,136.75,135,135.8125
925133400,136.5,136.8125,135.46875,136.59375
925219800,137.125,137.5,135.84375,137.25
925306200,136.4375,137.25,135,135.375
925392600,135.5625,136.0625,133.8125,134.34375
925479000,135.09375,135.625,131.5,133.25
925738200,133.4375,135.84375,133.09375,135.6875
925824600,135.125,135.8125,133.125,133.75
925911000,133.9375,135.0625,131.84375,134.8125
925997400,134.4375,135.125,132.375,133.98437
926083800,134.5,135.125,133.4375,135
926343000,134.84375,135.71875,133.53125,134.32812
926429400,135.3125,136.875,134.71875,135.6875
926515800,135.75,137.21875,131.5,136.75
926602200,137.25,138,136.8125,137.34375
926688600,134.5625,135.875,133.5,133.78125
926947800,133.625,134.48437,132.375,134.1875
927034200,134.53125,134.98437,132.625,133.9375
927120600,134.46875,135,133.25,134.90625
927207000,135.125,135.59375,130.0625,134.09375
927293400,134.125,134.6875,132.59375,133.34375
927552600,133.84375,133.84375,130.39062,131.125
927639000,131.375,132.34375,128.4375,129
927725400,129.3125,131,128.09375,130.4375
927811800,129.84375,130.28125,128,128.5625
927898200,129,130.75,128.59375,130.20312
928243800,130.125,130.15625,128.375,129.75
928330200,129.75,130.1875,128.01562,129.875
928416600,130.6875,130.875,129.78125,130.59375
928503000,131.46875,133.35937,130.9375,133.21875
928762200,133.4375,134.1875,132.90625,133.5625
928848600,133.375,133.79687,131.59375,132.25
928935000,132.40625,133.09375,131.8125,132.125
929021400,131.4375,131.46875,129.59375,130.90625
929107800,131.21875,131.73437,129.09375,129.8125
929367000,130.6875,130.75,129.54687,129.9375
929453400,130.46875,131.65625,130.07812,130.8125
929539800,132.375,133.875,132.375,133.3125
929626200,132.875,135.5625,132.625,134.5625
929712600,134.0625,134.6875,133.375,134.3125
929971800,134.46875,135.25,133.65625,134.625
930058200,134,135.1875,133.5,133.6875
930144600,133,133.625,132.125,133.03125
930231000,132.875,132.9375,130.65625,132.03125
930317400,132.59375,133.01562,131.25,131.70312
930576600,132.6875,133.625,132.5,133.3125
930663000,133,135.1875,132.78125,134.5625
930749400,134.625,137.5,133.84375,137
930835800,137,138.5,136.0625,138.03125
930922200,138.125,139.5,137.90625,139.40625
931267800,139.25,140.75,138.59375,139.375
931354200,139.0625,139.71875,138.51562,139.5625
931440600,139.0625,140.625,138.75,139.67187
931527000,140,140.59375,139.5625,140.5
931786200,140.9375,140.9375,139.5,139.875
931872600,139.375,139.92187,138.65625,139.375
931959000,140,140.21875,138.75,140.15625
932045400,140.78125,141.375,140.3125,141.04687
932131800,141.25,142.15625,140.75,141.8125
932391000,142.1875,142.25,140.5625,140.875
932477400,140.125,140.40625,137.53125,137.98437
932563800,138.09375,138.90625,137.3125,137.82812
932650200,137.4375,138,135.46875,136.01562
932736600,136.65625,137,135.125,135.75
932995800,134.875,136.125,134.625,134.75
933082200,136,137.20312,135.375,135.875
933168600,136.25,137.3125,135.59375,136.3125
933255000,134.9375,135.25,133.3125,134.40625
933341400,134.8125,135.34375,132.5625,132.75
933600600,132.75,134.75,132.5,133.0625
933687000,133.71875,133.84375,131.375,132.4375
933773400,132.71875,133.875,130.4375,130.625
933859800,130.875,131.9375,128.84375,131.8125
933946200,131.21875,132,129.5,130.375
934205400,130.59375,131.79687,129.75,130.09375
934291800,129.875,130.15625,127,128.65625
934378200,129.6875,130.53125,128.625,130.21875
934464600,130.6875,131.8125,129.90625,130.14062
934551000,131.625,133.25,131.125,133.15625
934810200,133.125,133.96875,132.25,133.75
934896600,134.4375,134.84375,133.125,134.625
934983000,134.20312,134.375,133.25,133.65625
935069400,132.375,133.23437,131.6875,132.5625
935155800,133.0625,134.125,132.6875,133.90625
935415000,134.8125,136.54687,134.65625,136.46875
935501400,136.0625,137.96875,135.375,136.96875
935587800,137.1875,138.78125,136.15625,138.375
935674200,138.28125,138.42187,136.5,136.71875
935760600,136.875,137.0625,135.0625,135.0625
936019800,135.34375,135.5,132,132.5625
936106200,132.9375,133.75,130.875,132.0625
936192600,132.9375,133.73437,132.3125,133.6875
936279000,132.125,132.67187,130.65625,132.10937
936365400,134.875,136.5,134.6875,135.96875
936711000,136.0625,136.625,135.21875,135.46875
936797400,134.84375,136.0625,134.03125,134.8125
936883800,134.75,135.25,133.6875,134.75
936970200,136.25,136.35937,134.9375,135.875
937229400,135.125,135.46875,134.5,134.95312
937315800,134.0625,134.5625,133.375,134.0625
937402200,135.4375,135.4375,131.875,131.9375
937488600,132.5,132.8125,130.3125,132.45312
937575000,132.625,133.9375,132.15625,133.75
937834200,133.9375,134,133.09375,133.5625
937920600,132.25,132.46875,130.15625,130.75
938007000,131.25,131.84375,129.75,130.60156
938093400,131.8125,131.8125,127.625,127.875
938179800,127.75,128.375,126.3125,127.75
938439000,128.75,129.75,128.28125,128.59375
938525400,127.9375,128.8125,125.5625,128.34375
938611800,128.4375,129.125,126.75,126.8125
938698200,127.4375,129.4375,126.96875,128.75
938784600,127.9375,128.5625,126.625,128.46875
939043800,129.1875,130.875,128.75,130.75
939130200,130.71875,131.96875,128.6875,130.625
939216600,130.75,132.8125,130.6875,132.625
939303000,132.85937,133,131.5,131.875
939389400,131.75,133.875,131.23437,133.875
939648600,133.59375,134.125,133.3125,133.65625
939735000,133.125,133.3125,131.1875,131.59375
939821400,130.6875,131.3125,128.1875,128.1875
939907800,128.48437,129.1875,126.75,128.15625
939994200,126,126.75,124.5,124.875
940253400,124.9375,125.9375,123.4375,125.78125
940339800,127.1875,128.25,125.9375,127
940426200,127.75,129.46875,127.125,128.25
940512600,127.21875,129,126.625,129
940599000,129.75,131.21875,129.5625,130.09375
940858200,129.3125,130.46875,128.75,129.4375
940944600,130.1875,130.6875,127.8125,127.8125
941031000,128.375,130.3125,128.25,130.125
941117400,132.4375,134.85937,132.1875,134.5625
941203800,135.84375,137.6875,135.71875,137
941466600,136.5,137,135.5625,135.5625
941553000,135.96875,137.25,134.59375,134.59375
941639400,136,136.375,135.125,135.5
941725800,136.75,137.35937,135.76562,136.53125
941812200,138.625,139.10937,136.78125,137.875
942071400,137,138.375,136.75,138
942157800,138.5,138.6875,136.28125,136.70312
942244200,136.25,138.39062,136.07812,137.71875
942330600,138.1875,138.5,137.46875,138.5
942417000,139.25,139.98437,137.125,139.75
942676200,139.84375,140.25,139.40625,140.07812
942762600,140.5625,143,140.09375,141.25
942849000,142.25,142.9375,141.3125,141.5625
942935400,142.4375,143,141.625,142.625
943021800,142.40625,142.96875,142,142.49609
943281000,142.4375,143,141.5,142.46875
943367400,142.84375,142.84375,140.375,141.21875
943453800,140.75,142.4375,140,142.0625
943626600,142.46875,142.875,141.25,141.375
943885800,140.875,141.92187,140.4375,140.9375
943972200,140.75,142.3125,139,139.39062
944058600,139.3125,140.5,139,140.40625
944145000,140.625,141.375,140.375,141.25
944231400,143.03125,145.34375,143.03125,143.84375
944490600,143.53125,143.71875,142.25,142.78125
944577000,143.28125,143.3125,141.375,141.625
944663400,141.34375,142.0625,140.5,140.71875
944749800,141.8125,142.21875,139.375,141.40625
944836200,142.28125,142.8125,140.875,141.875
945095400,141.4375,142.71875,141.28125,142.125
945181800,141.625,142.48437,140.625,140.75
945268200,140.375,142.20312,140.03125,141.48437
945354600,142.1875,142.65625,141.15625,142.125
945441000,143,143.3125,142.0625,142.6875
945700200,142.5625,143.1875,141.09375,141.65625
945786600,141.59375,144.0625,141.34375,143.8125
945873000,143.625,144.1875,142.96875,144.1875
945959400,145.01562,146.48437,145,146.48437
946305000,146.5,146.78125,145.0625,146.28125
946391400,145.875,146.5,145.48437,146.1875
946477800,146.3125,146.8125,145.3125,146.8125
946564200,147.125,147.5625,146.1875,146.64062
946650600,146.84375,147.5,146.25,146.875
946909800,148.25,148.25,143.875,145.4375
946996200,143.53125,144.0625,139.64062,139.75
947082600,139.9375,141.53125,137.25,140
947169000,139.625,141.5,137.75,137.75
947255400,140.3125,145.75,140.0625,145.75
947514600,146.25,146.90625,145.03125,146.25
947601000,145.8125,146.09375,143.5,144.3125
947687400,144.59375,144.59375,142.875,143.0625
947773800,144.46875,145.75,143.28125,145
947860200,146.53125,147.46875,145.96875,146.96875
948205800,145.34375,146.625,145.1875,145.8125
948292200,145.3125,146.46875,145,146.25
948378600,146.96875,146.96875,143.8125,144.75
948465000,145.5,145.5,144.0625,144.4375
948724200,145.65625,145.84375,139.40625,140.34375
948810600,140.51562,141.9375,139,141.9375
948897000,141,141.54687,140.09375,140.8125
948983400,141.84375,142.21875,138.125,140.25
949069800,139.4375,140.0625,135.53125,135.875
949329000,135.8125,139.67187,135,139.625
949415400,139.75,141.6875,138.53125,140.9375
949501800,141.28125,142.25,140.375,141.0625
949588200,140.875,143.25,140,143.1875
949674600,143.1875,144,142.125,142.59375
949933800,142.5625,142.78125,141.4375,142.375
950020200,143.96875,144.5625,143.625,144.3125
950106600,144.46875,144.46875,141.26562,141.28125
950193000,141.625,142.5625,140.875,141.5625
950279400,141.84375,141.9375,138.03125,138.6875
950538600,139.78125,139.78125,138.3125,139.5
950625000,139.25,141.21875,137.79687,141.09375
950711400,140.375,140.9375,138.79687,139.1875
950797800,140.4375,140.4375,138.21875,138.28125
950884200,138.875,138.875,134.625,135.3125
951229800,135.1875,136.34375,133.53125,134.96875
951316200,135.625,137.46875,134.5,136.5625
951402600,136.6875,137.03125,133.09375,133.8125
951489000,135.1875,136.71875,133.125,133.32812
951748200,133.375,136.6875,132.71875,136.125
951834600,136.0625,137.4375,135.75,137.4375
951921000,137.625,139,137.21875,138.4375
952007400,138.6875,139.125,137.34375,138.53125
952093800,140.4375,141.71875,139.71875,141.125
952353000,140.8125,141.34375,138.75,139.8125
952439400,140,140.15625,135.21875,137.04687
952525800,136.46875,137.84375,135.03125,136.875
952612200,137.25,140.875,136.125,140.875
952698600,140.1875,142,139.53125,140.1875
952957800,136.6875,140.46875,136.5,138.59375
953044200,139.28125,140.09375,136.15625,136.625
953130600,136.875,140.4375,136.0625,139.8125
953217000,141.625,146.84375,140.875,146.34375
953303400,145.8125,148,145.4375,146.9375
953562600,146.875,147.34375,144.78125,146.78125
953649000,145.53125,149.75,144.5,149.1875
953735400,149.5625,150.84375,148.6875,150.09375
953821800,149.15625,153.46875,149.15625,152.5
953908200,152.875,155.75,151.71875,153.5625
954167400,153.375,153.78125,151.8125,151.9375
954253800,151.25,152.98437,150.59375,151.0625
954340200,151.5625,152.48437,149.65625,151.21875
954426600,150.15625,151.92187,147.125,148.6875
954513000,149.625,152.3125,148.4375,150.375
954768600,150.125,151.25,148.6875,151.25
954855000,151.75,153,141.39062,145.75
954941400,147.875,150.8125,147.625,149.1875
955027800,150.25,151.6875,149,150.48437
955114200,151.5625,152.125,150.5,151.4375
955373400,151.75,153.10937,150.3125,150.84375
955459800,150,151.625,148.375,150.40625
955546200,150.375,151.15625,146.15625,146.28125
955632600,147.46875,148.15625,141.125,144.25
955719000,142.625,142.8125,133.5,138.375
955978200,135.1875,140.75,134.6875,140.75
956064600,140.5625,144.46875,139.78125,144.46875
956151000,144.5,145.125,142.53125,143.125
956237400,143.5625,143.9375,142.375,143.8125
956583000,141.5,143.3125,140.5,142.25
956669400,144.625,148.15625,144.4375,148.15625
956755800,147.96875,148.75,146,146.48437
956842200,143,147.34375,143,146
956928600,147,147.85937,145.0625,145.09375
957187800,146.5625,148.48437,145.84375,147.0625
957274200,145.5,147.125,144.125,144.125
957360600,144,144,139.78125,141.625
957447000,142,142.35937,140.75,141.8125
957533400,141.0625,144,140.9375,143.53125
957792600,142.75,143.375,141.84375,142.45312
957879000,143.0625,143.40625,140.26562,141.3125
957965400,140.5,140.96875,137.75,138.125
958051800,140.125,141.5,139.125,141.28125
958138200,141.8125,143.46875,141.625,142.8125
958397400,142.75,145.60937,142,145.28125
958483800,146.5625,147.71875,145.3125,146.5625
958570200,145.6875,146.1875,144.46875,145.15625
958656600,145.625,146.3125,143.8125,143.8125
958743000,142.5625,143.23437,140.40625,141.125
959002200,141.25,141.46875,137,140.0625
959088600,140.4375,140.8125,137.5625,138
959175000,138,140.6875,136.5,140.25
959261400,140.6875,141.8125,137.71875,137.84375
959347800,138.8125,139.6875,137.32812,138
959693400,140,142.9375,139.46875,142.71875
959779800,142.5625,144,142.09375,142.8125
959866200,143.6875,145.4375,143,145.3125
959952600,148.9375,149.09375,147.48437,147.84375
960211800,147.46875,148.21875,146.875,147.125
960298200,146.625,147.78125,145.90625,146.46875
960384600,146.625,148,146,147.48437
960471000,147.5,147.75,146.0625,146.90625
960557400,147.5,147.96875,145.625,146.59375
960816600,146.96875,146.96875,144.875,144.875
960903000,144.8125,147.75,144.625,147.59375
960989400,148.25,148.875,147.1875,147.84375
961075800,148.125,148.75,146.84375,148.15625
961162200,148.3125,148.3125,145.875,146.59375
961421400,146.46875,149.15625,146.25,148.46875
961507800,148.1875,148.875,147,147.9375
961594200,146.9375,148.4375,146.89062,147.84375
961680600,147.5625,147.6875,145,145.625
961767000,145.8125,146.125,143.875,144.375
962026200,145.375,146.25,144.875,146.23437
962112600,145.98437,146.71875,145.01562,145.15625
962199000,145.625,146.98437,145.3125,145.5625
962285400,144.75,145.75,143.51562,144.1875
962371800,143.9375,145.59375,143.89062,145.28125
962631000,145.4375,147.4375,145.1875,147.28125
962803800,146.375,146.65625,144.375,144.625
962890200,144.9375,146.46875,144.21875,145.75
962976600,146.6875,148.78125,146.25,148.09375
963235800,147.875,148.90625,147.53125,147.84375
963322200,147.46875,149.125,147.15625,148.15625
963408600,149.28125,150.125,148.6875,149.125
963495000,149.98437,150.375,149.1875,149.78125
963581400,150.4375,151.25,149.67187,151.25
963840600,150.98437,151.98437,150.6875,151
963927000,150.625,150.625,149.34375,149.76562
964013400,149.46875,149.90625,148.25,148.6875
964099800,149,150.625,148.8125,150.625
964186200,149.75,149.75,147.6875,147.6875
964445400,148.125,148.85937,146.5625,146.84375
964531800,147.75,147.84375,146.78125,147.3125
964618200,146.96875,147.15625,145.64062,145.875
964704600,145.9375,146.625,144.6875,145.375
964791000,145.71875,145.90625,141.51562,142.09375
965050200,142.9375,144.125,142.0625,142.90625
965136600,143.625,144.71875,143.125,143.875
965223000,143.875,145.40625,143.625,144.59375
965309400,142.875,145.8125,142.625,145.59375
965395800,146.3125,146.71875,145.40625,146.375
965655000,146.71875,148.4375,146.375,148.125
965741400,147.5,148.8125,147.5,148.6875
965827800,149.14062,149.21875,147.375,147.4375
965914200,147.53125,147.85937,146.28125,146.71875
966000600,146.625,148,145.5625,147.32812
966259800,147.78125,149.5625,147.0625,149.28125
966346200,149.34375,149.8125,148.5625,149.15625
966432600,149.3125,149.9375,147.84375,148.625
966519000,148.6875,150.4375,148.34375,150.1875
966605400,150.375,150.375,149.21875,149.6875
966864600,150.03125,150.71875,149.40625,150.5625
966951000,150.5625,151.3125,150.09375,150.3125
967037400,149.8125,151.28125,149.28125,150.84375
967123800,151.15625,151.54687,150.5,151.3125
967210200,151.15625,151.625,150.9375,151.25
967469400,151.25,152.90625,151.25,151.76562
967555800,151.4375,151.875,150.90625,151.79687
967642200,151.3125,151.5,150.34375,150.34375
967728600,151.0625,153.09375,150.90625,152.34375
967815000,153.25,153.59375,152,152.375
968160600,151.875,152.20312,150.8125,151.28125
968247000,151.1875,151.78125,149.53125,149.78125
968333400,150.25,151.07812,149.82812,150.84375
968419800,150.28125,150.5,149.32812,149.8125
968679000,149.75,151.1875,148.6875,149.59375
968765400,149.75,150.25,148.4375,148.46875
968851800,148,149.34375,147.65625,148.89062
968938200,149.875,149.9375,148.15625,148.46875
969024600,148.1875,148.25,146.03125,146.09375
969283800,146.375,146.96875,144.20312,144.65625
969370200,145.125,146.3125,144.70312,145.96875
969456600,145.6875,146.03125,143.15625,144.89062
969543000,144.46875,145.5625,143.75,145.1875
969629400,142.625,145.3125,142.42187,145.28125
969888600,145.9375,146.0625,143.71875,144.15625
969975000,144.375,145,142.40625,142.40625
970061400,143.5625,143.96875,142.125,143.15625
970147800,143.1875,146.32812,142.89062,146.125
970234200,145.46875,145.96875,143.625,143.625
970493400,144.28125,144.90625,143.14062,143.84375
970579800,144.53125,145.75,142.28125,142.5
970666200,142.875,144.25,141.75,143.6875
970752600,143.40625,144.84375,143.3125,144.1875
970839000,143.875,144.64062,139.75,141.0625
971098200,141.3125,141.3125,139.375,140
971184600,140.09375,141.25,137.6875,137.6875
971271000,137.625,138.625,135.125,136.53125
971357400,137.28125,137.59375,132.78125,133.125
971443800,132.9375,137.65625,132.875,137.5625
971703000,137.40625,138.23437,136.6875,138.1875
971789400,138.4375,138.5625,134.40625,134.75
971875800,132.625,136.125,130.15625,134.25
971962200,136.84375,139.45312,136.4375,139.28125
972048600,138.375,141.1875,138.375,139.90625
972307800,139.9375,141.03125,138.9375,140.53125
972394200,140.96875,141.9375,139,139.59375
972480600,138.75,139.5625,136.125,136.3125
972567000,137.125,137.65625,134.03125,136.6875
972653400,137.875,139.28125,136.625,139.28125
972916200,138.4375,141.09375,138.15625,140.53125
973002600,141.01562,143.6875,140.0625,142.95312
973089000,142.25,143.25,141.21875,142.46875
973175400,143.15625,143.90625,142.51562,142.70312
973261800,143.46875,143.75,142.375,142.78125
973521000,143.15625,144.29687,143.03125,143.78125
973607400,143.14062,144,142.5625,143.75
973693800,144.0625,144.0625,140.5625,140.5625
973780200,140,141.21875,137.25,140.03125
973866600,139,139.46875,136.53125,136.625
974125800,135.625,136.98437,133.01562,135.5625
974212200,137.46875,139.625,137,139.125
974298600,139.0625,140.10937,137.75,139.5625
974385000,139.5625,139.875,137.3125,137.375
974471400,137.3125,139,135.75,136.64062
974730600,135.75,136.375,134.3125,134.6875
974817000,134.875,136.1875,133.51562,135.375
974903400,134.34375,134.875,132.125,132.14062
975076200,133.625,134.96875,133.625,134.84375
975335400,136.46875,136.6875,135.3125,136.03125
975421800,135.125,136.59375,133.64062,133.6875
975508200,134.375,135.90625,133.26562,133.4375
975594600,132.5,133.5,129.75,132.28125
975681000,133.1875,134.0625,131,132.21875
975940200,131.875,133.875,131.5,133.34375
976026600,134.875,138.25,134.40625,137.71875
976113000,137.78125,138.34375,135.03125,135.51562
976199400,134.875,135.875,133.65625,133.65625
